mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/11/13,"8,0 €/m2","0,30 %","-3,30 %","-6,20 %",VICALVARO
01/10/13,"7,9 €/m2","-3,20 %","-4,10 %","-7,30 %",VICALVARO
01/09/13,"8,2 €/m2","-0,30 %","-1,40 %","-2,20 %",VICALVARO
01/08/13,"8,2 €/m2","-0,60 %","-1,20 %","-3,50 %",VICALVARO
01/07/13,"8,3 €/m2","-0,50 %","-2,60 %","-4,60 %",VICALVARO
01/06/13,"8,3 €/m2","-0,10 %","-2,60 %","-2,10 %",VICALVARO
01/05/13,"8,3 €/m2","-1,90 %","-1,10 %","-5,00 %",VICALVARO
01/04/13,"8,5 €/m2","-0,60 %","1,10 %","-5,00 %",VICALVARO
01/03/13,"8,5 €/m2","1,50 %","1,80 %","-3,80 %",VICALVARO
01/02/13,"8,4 €/m2","0,30 %","-0,80 %","-7,40 %",VICALVARO
01/01/13,"8,4 €/m2","0,10 %","-1,90 %","-6,30 %",VICALVARO
01/12/12,"8,4 €/m2","-1,20 %","0,00 %","-8,30 %",VICALVARO
01/11/12,"8,5 €/m2","-0,80 %","-0,40 %","-7,90 %",VICALVARO
01/10/12,"8,6 €/m2","2,00 %","-1,30 %","-8,60 %",VICALVARO
01/09/12,"8,4 €/m2","-1,60 %","-1,30 %","-10,00 %",VICALVARO
01/08/12,"8,5 €/m2","-1,70 %","-2,80 %","-9,90 %",VICALVARO
01/07/12,"8,7 €/m2","2,00 %","-3,00 %","-3,70 %",VICALVARO
01/06/12,"8,5 €/m2","-3,00 %","-4,20 %","-2,20 %",VICALVARO
01/05/12,"8,8 €/m2","-1,90 %","-3,60 %","-1,50 %",VICALVARO
01/04/12,"8,9 €/m2","0,70 %","-0,30 %","-1,80 %",VICALVARO
01/03/12,"8,9 €/m2","-2,40 %","-3,00 %","-1,70 %",VICALVARO
01/06/23,"12,5 €/m2","-1,30 %","2,20 %","7,00 %",VILLA DE VALLECAS
01/05/23,"12,6 €/m2","-0,90 %","7,00 %","9,40 %",VILLA DE VALLECAS
01/04/23,"12,8 €/m2","4,50 %","7,40 %","12,60 %",VILLA DE VALLECAS
01/03/23,"12,2 €/m2","3,40 %","2,80 %","9,60 %",VILLA DE VALLECAS
01/02/23,"11,8 €/m2","-0,60 %","0,30 %","5,10 %",VILLA DE VALLECAS
01/01/23,"11,9 €/m2","0,00 %","1,30 %","6,30 %",VILLA DE VALLECAS
01/12/22,"11,9 €/m2","0,80 %","2,20 %","6,50 %",VILLA DE VALLECAS
01/11/22,"11,8 €/m2","0,40 %","1,60 %","5,90 %",VILLA DE VALLECAS
01/10/22,"11,7 €/m2","0,90 %","0,30 %","5,40 %",VILLA DE VALLECAS
01/09/22,"11,6 €/m2","0,20 %","-0,40 %","5,50 %",VILLA DE VALLECAS
01/08/22,"11,6 €/m2","-0,90 %","0,30 %","4,40 %",VILLA DE VALLECAS
01/07/22,"11,7 €/m2","0,30 %","3,20 %","4,90 %",VILLA DE VALLECAS
01/06/22,"11,7 €/m2","0,90 %","4,70 %","5,20 %",VILLA DE VALLECAS
01/05/22,"11,6 €/m2","2,00 %","2,80 %","3,40 %",VILLA DE VALLECAS
01/04/22,"11,3 €/m2","1,70 %","1,40 %","1,90 %",VILLA DE VALLECAS
01/03/22,"11,1 €/m2","-0,90 %","-0,20 %","0,60 %",VILLA DE VALLECAS
01/02/22,"11,3 €/m2","0,70 %","1,10 %","1,50 %",VILLA DE VALLECAS
01/01/22,"11,2 €/m2","0,10 %","0,40 %","-0,30 %",VILLA DE VALLECAS
01/12/21,"11,2 €/m2","0,30 %","1,30 %","-2,10 %",VILLA DE VALLECAS
01/11/21,"11,1 €/m2","0,00 %","0,20 %","-3,40 %",VILLA DE VALLECAS
01/10/21,"11,1 €/m2","1,10 %","-0,20 %","-3,50 %",VILLA DE VALLECAS
01/09/21,"11,0 €/m2","-0,80 %","-0,60 %","-4,20 %",VILLA DE VALLECAS
01/08/21,"11,1 €/m2","-0,40 %","-0,60 %","-6,40 %",VILLA DE VALLECAS
01/07/21,"11,1 €/m2","0,60 %","0,30 %","-4,60 %",VILLA DE VALLECAS
01/06/21,"11,1 €/m2","-0,80 %","0,10 %","-3,40 %",VILLA DE VALLECAS
01/05/21,"11,2 €/m2","0,50 %","0,90 %","-2,10 %",VILLA DE VALLECAS
01/04/21,"11,1 €/m2","0,40 %","-0,80 %","-3,60 %",VILLA DE VALLECAS
01/03/21,"11,1 €/m2","-0,10 %","-2,80 %","-3,00 %",VILLA DE VALLECAS
01/02/21,"11,1 €/m2","-1,10 %","-3,80 %","-0,80 %",VILLA DE VALLECAS
01/01/21,"11,2 €/m2","-1,70 %","-2,80 %","0,50 %",VILLA DE VALLECAS
01/12/20,"11,4 €/m2","-1,10 %","-0,90 %","0,00 %",VILLA DE VALLECAS
01/11/20,"11,5 €/m2","-0,10 %","-2,90 %","1,70 %",VILLA DE VALLECAS
01/10/20,"11,5 €/m2","0,40 %","-1,30 %","1,10 %",VILLA DE VALLECAS
01/09/20,"11,5 €/m2","-3,20 %","0,10 %","1,00 %",VILLA DE VALLECAS
01/08/20,"11,9 €/m2","1,50 %","3,90 %","5,70 %",VILLA DE VALLECAS
01/07/20,"11,7 €/m2","1,80 %","1,30 %","4,30 %",VILLA DE VALLECAS
01/06/20,"11,5 €/m2","0,50 %","0,60 %","3,90 %",VILLA DE VALLECAS
01/05/20,"11,4 €/m2","-1,00 %","2,20 %","3,10 %",VILLA DE VALLECAS
01/04/20,"11,5 €/m2","1,10 %","3,50 %","5,80 %",VILLA DE VALLECAS
01/03/20,"11,4 €/m2","2,10 %","0,10 %","4,60 %",VILLA DE VALLECAS
01/02/20,"11,2 €/m2","0,20 %","-1,30 %","0,80 %",VILLA DE VALLECAS
01/01/20,"11,2 €/m2","-2,10 %","-2,30 %","0,90 %",VILLA DE VALLECAS
01/12/19,"11,4 €/m2","0,60 %","0,10 %","4,30 %",VILLA DE VALLECAS
01/11/19,"11,3 €/m2","-0,70 %","0,80 %","4,60 %",VILLA DE VALLECAS
01/10/19,"11,4 €/m2","0,30 %","1,90 %","5,30 %",VILLA DE VALLECAS
01/09/19,"11,4 €/m2","1,30 %","3,10 %","4,50 %",VILLA DE VALLECAS
01/08/19,"11,2 €/m2","0,30 %","1,40 %","2,20 %",VILLA DE VALLECAS
01/07/19,"11,2 €/m2","1,50 %","2,70 %","1,90 %",VILLA DE VALLECAS
01/06/19,"11,0 €/m2","-0,30 %","1,20 %","1,00 %",VILLA DE VALLECAS
01/05/19,"11,1 €/m2","1,60 %","-0,10 %","5,00 %",VILLA DE VALLECAS
01/04/19,"10,9 €/m2","-0,10 %","-1,40 %","1,90 %",VILLA DE VALLECAS
01/03/19,"10,9 €/m2","-1,60 %","-0,20 %","1,90 %",VILLA DE VALLECAS
01/02/19,"11,1 €/m2","0,30 %","2,40 %","5,70 %",VILLA DE VALLECAS
01/01/19,"11,1 €/m2","1,20 %","2,10 %","9,00 %",VILLA DE VALLECAS
01/12/18,"10,9 €/m2","0,90 %","0,40 %","6,20 %",VILLA DE VALLECAS
01/11/18,"10,8 €/m2","0,00 %","-1,40 %","5,60 %",VILLA DE VALLECAS
01/10/18,"10,8 €/m2","-0,50 %","-1,40 %","7,50 %",VILLA DE VALLECAS
01/09/18,"10,9 €/m2","-0,90 %","-0,40 %","8,90 %",VILLA DE VALLECAS
01/08/18,"11,0 €/m2","0,00 %","4,20 %","11,20 %",VILLA DE VALLECAS
01/07/18,"11,0 €/m2","0,50 %","2,70 %","11,60 %",VILLA DE VALLECAS
01/06/18,"10,9 €/m2","3,70 %","2,20 %","11,70 %",VILLA DE VALLECAS
01/05/18,"10,6 €/m2","-1,40 %","0,60 %","9,20 %",VILLA DE VALLECAS
01/04/18,"10,7 €/m2","0,00 %","5,50 %","11,20 %",VILLA DE VALLECAS
01/03/18,"10,7 €/m2","2,00 %","4,00 %","10,80 %",VILLA DE VALLECAS
01/02/18,"10,5 €/m2","3,40 %","2,30 %","6,10 %",VILLA DE VALLECAS
01/01/18,"10,2 €/m2","-1,40 %","0,80 %","5,20 %",VILLA DE VALLECAS
01/12/17,"10,3 €/m2","0,40 %","3,00 %","9,50 %",VILLA DE VALLECAS
01/11/17,"10,3 €/m2","1,80 %","3,70 %","9,80 %",VILLA DE VALLECAS
01/10/17,"10,1 €/m2","0,80 %","2,30 %","9,10 %",VILLA DE VALLECAS
01/09/17,"10,0 €/m2","1,10 %","2,10 %","10,20 %",VILLA DE VALLECAS
01/08/17,"9,9 €/m2","0,40 %","2,30 %","10,90 %",VILLA DE VALLECAS
01/07/17,"9,8 €/m2","0,50 %","2,30 %","9,60 %",VILLA DE VALLECAS
01/06/17,"9,8 €/m2","1,30 %","1,30 %","9,00 %",VILLA DE VALLECAS
01/05/17,"9,7 €/m2","0,40 %","-2,30 %","5,10 %",VILLA DE VALLECAS
01/04/17,"9,6 €/m2","-0,40 %","-0,20 %","6,00 %",VILLA DE VALLECAS
01/03/17,"9,7 €/m2","-2,30 %","2,80 %","5,20 %",VILLA DE VALLECAS
01/02/17,"9,9 €/m2","2,50 %","5,90 %","6,20 %",VILLA DE VALLECAS
01/01/17,"9,6 €/m2","2,60 %","4,50 %","3,70 %",VILLA DE VALLECAS
01/12/16,"9,4 €/m2","0,60 %","3,60 %","2,50 %",VILLA DE VALLECAS
01/11/16,"9,3 €/m2","1,20 %","4,80 %","3,00 %",VILLA DE VALLECAS
01/10/16,"9,2 €/m2","1,80 %","2,80 %","2,60 %",VILLA DE VALLECAS
01/09/16,"9,1 €/m2","1,80 %","1,00 %","0,80 %",VILLA DE VALLECAS
01/08/16,"8,9 €/m2","-0,80 %","-3,10 %","-0,40 %",VILLA DE VALLECAS
01/07/16,"9,0 €/m2","0,00 %","-1,00 %","0,40 %",VILLA DE VALLECAS
01/06/16,"9,0 €/m2","-2,30 %","-2,20 %","1,40 %",VILLA DE VALLECAS
01/05/16,"9,2 €/m2","1,30 %","-1,20 %","4,60 %",VILLA DE VALLECAS
01/04/16,"9,1 €/m2","-1,20 %","-2,40 %","2,60 %",VILLA DE VALLECAS
01/03/16,"9,2 €/m2","-1,30 %","0,20 %","4,00 %",VILLA DE VALLECAS
01/02/16,"9,3 €/m2","0,10 %","2,60 %","6,30 %",VILLA DE VALLECAS
01/01/16,"9,3 €/m2","1,50 %","3,40 %","6,80 %",VILLA DE VALLECAS
01/12/15,"9,2 €/m2","1,10 %","1,80 %","5,80 %",VILLA DE VALLECAS
01/11/15,"9,1 €/m2","0,80 %","1,30 %","3,80 %",VILLA DE VALLECAS
01/10/15,"9,0 €/m2","-0,10 %","0,50 %","1,90 %",VILLA DE VALLECAS
01/09/15,"9,0 €/m2","0,60 %","1,60 %","0,50 %",VILLA DE VALLECAS
01/08/15,"8,9 €/m2","0,00 %","1,80 %","1,10 %",VILLA DE VALLECAS
01/07/15,"8,9 €/m2","1,00 %","1,20 %","1,00 %",VILLA DE VALLECAS
01/06/15,"8,9 €/m2","0,80 %","0,30 %","0,10 %",VILLA DE VALLECAS
01/05/15,"8,8 €/m2","-0,60 %","0,40 %","-1,00 %",VILLA DE VALLECAS
01/04/15,"8,8 €/m2","0,10 %","1,60 %","-1,20 %",VILLA DE VALLECAS
01/03/15,"8,8 €/m2","0,90 %","2,00 %","-1,80 %",VILLA DE VALLECAS
01/02/15,"8,8 €/m2","0,50 %","0,20 %","-2,70 %",VILLA DE VALLECAS
01/01/15,"8,7 €/m2","0,60 %","-1,40 %","-1,50 %",VILLA DE VALLECAS
01/12/14,"8,7 €/m2","-0,90 %","-3,30 %","0,50 %",VILLA DE VALLECAS
01/11/14,"8,7 €/m2","-1,00 %","-1,30 %","0,70 %",VILLA DE VALLECAS
01/10/14,"8,8 €/m2","-1,40 %","-0,30 %","1,10 %",VILLA DE VALLECAS
01/09/14,"9,0 €/m2","1,10 %","1,10 %","1,60 %",VILLA DE VALLECAS
01/08/14,"8,9 €/m2","0,00 %","-0,30 %","0,20 %",VILLA DE VALLECAS
01/07/14,"8,9 €/m2","0,00 %","-1,10 %","0,20 %",VILLA DE VALLECAS
01/06/14,"8,9 €/m2","-0,30 %","-1,50 %","-0,40 %",VILLA DE VALLECAS
01/05/14,"8,9 €/m2","-0,80 %","-1,20 %","-0,30 %",VILLA DE VALLECAS
01/04/14,"9,0 €/m2","-0,40 %","1,20 %","0,30 %",VILLA DE VALLECAS
01/03/14,"9,0 €/m2","0,00 %","4,30 %","-0,30 %",VILLA DE VALLECAS
01/02/14,"9,0 €/m2","1,70 %","3,60 %","0,70 %",VILLA DE VALLECAS
01/01/14,"8,8 €/m2","2,60 %","1,20 %","-1,70 %",VILLA DE VALLECAS
01/12/13,"8,6 €/m2","-0,70 %","-2,20 %","-5,90 %",VILLA DE VALLECAS
01/11/13,"8,7 €/m2","-0,70 %","-1,80 %","-5,80 %",VILLA DE VALLECAS
01/10/13,"8,7 €/m2","-0,90 %","-1,20 %","-4,10 %",VILLA DE VALLECAS
01/09/13,"8,8 €/m2","-0,30 %","-0,80 %","-3,80 %",VILLA DE VALLECAS
01/08/13,"8,8 €/m2","0,00 %","-0,80 %","-1,80 %",VILLA DE VALLECAS
01/07/13,"8,8 €/m2","-0,60 %","-1,00 %","-3,40 %",VILLA DE VALLECAS
01/06/13,"8,9 €/m2","-0,20 %","-1,40 %","-1,80 %",VILLA DE VALLECAS
01/05/13,"8,9 €/m2","-0,20 %","-0,20 %","-4,90 %",VILLA DE VALLECAS
01/04/13,"8,9 €/m2","-1,00 %","-0,80 %","-5,50 %",VILLA DE VALLECAS
01/03/13,"9,0 €/m2","1,00 %","-1,60 %","-6,20 %",VILLA DE VALLECAS
01/02/13,"8,9 €/m2","-0,80 %","-3,10 %","-7,20 %",VILLA DE VALLECAS
01/01/13,"9,0 €/m2","-1,80 %","-1,30 %","-7,10 %",VILLA DE VALLECAS
01/12/12,"9,2 €/m2","-0,50 %","0,00 %","-5,50 %",VILLA DE VALLECAS
01/11/12,"9,2 €/m2","1,10 %","2,40 %","-6,80 %",VILLA DE VALLECAS
01/10/12,"9,1 €/m2","-0,60 %","-0,50 %","-8,00 %",VILLA DE VALLECAS
01/09/12,"9,2 €/m2","1,80 %","1,30 %","-6,80 %",VILLA DE VALLECAS
01/08/12,"9,0 €/m2","-1,70 %","-3,90 %","-8,80 %",VILLA DE VALLECAS
01/07/12,"9,2 €/m2","1,20 %","-3,10 %","-7,70 %",VILLA DE VALLECAS
01/06/12,"9,0 €/m2","-3,40 %","-5,90 %","-8,90 %",VILLA DE VALLECAS
01/05/12,"9,4 €/m2","-0,80 %","-2,70 %","-6,40 %",VILLA DE VALLECAS
01/04/12,"9,4 €/m2","-1,80 %","-2,50 %","-4,90 %",VILLA DE VALLECAS
01/03/12,"9,6 €/m2","-0,10 %","-0,80 %","-3,20 %",VILLA DE VALLECAS
01/06/23,"12,3 €/m2","0,30 %","4,00 %","9,80 %",VILLAVERDE
01/05/23,"12,3 €/m2","2,60 %","3,60 %","10,80 %",VILLAVERDE
01/04/23,"12,0 €/m2","1,00 %","2,10 %","9,40 %",VILLAVERDE
01/03/23,"11,9 €/m2","-0,10 %","0,60 %","10,20 %",VILLAVERDE
01/02/23,"11,9 €/m2","1,10 %","0,90 %","10,40 %",VILLAVERDE
01/01/23,"11,8 €/m2","-0,50 %","0,40 %","8,20 %",VILLAVERDE
01/12/22,"11,8 €/m2","0,20 %","1,30 %","8,80 %",VILLAVERDE
01/11/22,"11,8 €/m2","0,60 %","2,90 %","8,70 %",VILLAVERDE
01/10/22,"11,7 €/m2","0,50 %","3,70 %","8,30 %",VILLAVERDE
01/09/22,"11,7 €/m2","1,80 %","3,60 %","10,00 %",VILLAVERDE
01/08/22,"11,4 €/m2","1,40 %","3,10 %","10,20 %",VILLAVERDE
01/07/22,"11,3 €/m2","0,40 %","2,90 %","8,70 %",VILLAVERDE
01/06/22,"11,2 €/m2","1,20 %","4,30 %","7,60 %",VILLAVERDE
01/05/22,"11,1 €/m2","1,30 %","3,10 %","5,90 %",VILLAVERDE
01/04/22,"11,0 €/m2","1,80 %","1,00 %","5,20 %",VILLAVERDE
01/03/22,"10,8 €/m2","0,10 %","-0,70 %","4,30 %",VILLAVERDE
01/02/22,"10,8 €/m2","-0,90 %","-0,60 %","3,80 %",VILLAVERDE
01/01/22,"10,9 €/m2","0,10 %","0,50 %","3,10 %",VILLAVERDE
01/12/21,"10,9 €/m2","0,10 %","2,50 %","2,20 %",VILLAVERDE
01/11/21,"10,8 €/m2","0,20 %","4,30 %","0,00 %",VILLAVERDE
01/10/21,"10,8 €/m2","2,10 %","4,10 %","-0,80 %",VILLAVERDE
01/09/21,"10,6 €/m2","1,90 %","1,30 %","-3,60 %",VILLAVERDE
01/08/21,"10,4 €/m2","0,00 %","-0,90 %","-4,30 %",VILLAVERDE
01/07/21,"10,4 €/m2","-0,60 %","-0,40 %","-5,90 %",VILLAVERDE
01/06/21,"10,4 €/m2","-0,30 %","1,20 %","-8,60 %",VILLAVERDE
01/05/21,"10,5 €/m2","0,50 %","1,00 %","-9,70 %",VILLAVERDE
01/04/21,"10,4 €/m2","1,00 %","-1,00 %","-5,40 %",VILLAVERDE
01/03/21,"10,3 €/m2","-0,50 %","-2,70 %","-4,50 %",VILLAVERDE
01/02/21,"10,4 €/m2","-1,50 %","-4,30 %","-4,20 %",VILLAVERDE
01/01/21,"10,5 €/m2","-0,70 %","-3,30 %","-0,90 %",VILLAVERDE
01/12/20,"10,6 €/m2","-2,10 %","-3,40 %","-0,10 %",VILLAVERDE
01/11/20,"10,8 €/m2","-0,50 %","-0,10 %","0,80 %",VILLAVERDE
01/10/20,"10,9 €/m2","-0,80 %","-1,30 %","0,90 %",VILLAVERDE
01/09/20,"11,0 €/m2","1,20 %","-3,90 %","-0,70 %",VILLAVERDE
01/08/20,"10,9 €/m2","-1,70 %","-6,50 %","-1,10 %",VILLAVERDE
01/07/20,"11,0 €/m2","-3,40 %","0,20 %","2,50 %",VILLAVERDE
01/06/20,"11,4 €/m2","-1,50 %","5,70 %","11,10 %",VILLAVERDE
01/05/20,"11,6 €/m2","5,30 %","7,20 %","14,60 %",VILLAVERDE
01/04/20,"11,0 €/m2","1,90 %","3,70 %","9,40 %",VILLAVERDE
01/03/20,"10,8 €/m2","-0,10 %","1,80 %","10,60 %",VILLAVERDE
01/02/20,"10,8 €/m2","1,90 %","0,70 %","11,90 %",VILLAVERDE
01/01/20,"10,6 €/m2","0,00 %","-1,60 %","6,30 %",VILLAVERDE
01/12/19,"10,6 €/m2","-1,20 %","-4,00 %","6,30 %",VILLAVERDE
01/11/19,"10,8 €/m2","-0,40 %","-2,00 %","7,80 %",VILLAVERDE
01/10/19,"10,8 €/m2","-2,40 %","0,20 %","10,00 %",VILLAVERDE
01/09/19,"11,1 €/m2","0,90 %","7,60 %","10,70 %",VILLAVERDE
01/08/19,"11,0 €/m2","1,90 %","8,30 %","9,70 %",VILLAVERDE
01/07/19,"10,8 €/m2","4,70 %","6,90 %","7,70 %",VILLAVERDE
01/06/19,"10,3 €/m2","1,50 %","5,20 %","6,50 %",VILLAVERDE
01/05/19,"10,1 €/m2","0,60 %","4,70 %","6,70 %",VILLAVERDE
01/04/19,"10,1 €/m2","3,10 %","0,80 %","6,90 %",VILLAVERDE
01/03/19,"9,8 €/m2","1,00 %","-2,20 %","3,70 %",VILLAVERDE
01/02/19,"9,7 €/m2","-3,20 %","-3,00 %","3,50 %",VILLAVERDE
01/01/19,"10,0 €/m2","0,00 %","1,90 %","8,30 %",VILLAVERDE
01/12/18,"10,0 €/m2","0,20 %","0,00 %","10,60 %",VILLAVERDE
01/11/18,"10,0 €/m2","1,70 %","-0,20 %","12,40 %",VILLAVERDE
01/10/18,"9,8 €/m2","-1,90 %","-1,90 %","11,10 %",VILLAVERDE
01/09/18,"10,0 €/m2","0,00 %","3,60 %","14,30 %",VILLAVERDE
01/08/18,"10,0 €/m2","0,00 %","5,30 %","16,80 %",VILLAVERDE
01/07/18,"10,0 €/m2","3,60 %","6,10 %","18,70 %",VILLAVERDE
01/06/18,"9,7 €/m2","1,60 %","2,50 %","14,40 %",VILLAVERDE
01/05/18,"9,5 €/m2","0,80 %","1,60 %","12,30 %",VILLAVERDE
01/04/18,"9,4 €/m2","0,00 %","2,00 %","11,10 %",VILLAVERDE
01/03/18,"9,4 €/m2","0,80 %","4,20 %","10,90 %",VILLAVERDE
01/02/18,"9,4 €/m2","1,30 %","5,30 %","10,10 %",VILLAVERDE
01/01/18,"9,2 €/m2","2,10 %","4,50 %","8,40 %",VILLAVERDE
01/12/17,"9,0 €/m2","1,80 %","3,30 %","7,20 %",VILLAVERDE
01/11/17,"8,9 €/m2","0,50 %","3,70 %","8,60 %",VILLAVERDE
01/10/17,"8,8 €/m2","1,00 %","4,80 %","8,00 %",VILLAVERDE
