mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/06/21,2.455 €/m2,"0,70 %","1,70 %","5,70 %",VICALVARO
01/05/21,2.439 €/m2,"0,10 %","2,70 %","3,40 %",VICALVARO
01/04/21,2.437 €/m2,"1,00 %","3,60 %","3,90 %",VICALVARO
01/03/21,2.414 €/m2,"1,60 %","4,10 %","2,80 %",VICALVARO
01/02/21,2.375 €/m2,"1,00 %","1,70 %","0,40 %",VICALVARO
01/01/21,2.352 €/m2,"1,40 %","0,90 %","-1,00 %",VICALVARO
01/12/20,2.320 €/m2,"-0,60 %","-1,00 %","-0,90 %",VICALVARO
01/11/20,2.334 €/m2,"0,10 %","0,30 %","2,60 %",VICALVARO
01/10/20,2.331 €/m2,"-0,50 %","0,30 %","2,50 %",VICALVARO
01/09/20,2.342 €/m2,"0,70 %","0,80 %","4,60 %",VICALVARO
01/08/20,2.326 €/m2,"0,10 %","-1,40 %","4,10 %",VICALVARO
01/07/20,2.323 €/m2,"0,00 %","-1,00 %","3,60 %",VICALVARO
01/06/20,2.323 €/m2,"-1,50 %","-1,00 %","2,80 %",VICALVARO
01/05/20,2.358 €/m2,"0,50 %","-0,30 %","3,80 %",VICALVARO
01/04/20,2.347 €/m2,"0,00 %","-1,30 %","4,20 %",VICALVARO
01/03/20,2.347 €/m2,"-0,80 %","0,20 %","3,50 %",VICALVARO
01/02/20,2.366 €/m2,"-0,50 %","3,90 %","5,00 %",VICALVARO
01/01/20,2.377 €/m2,"1,50 %","4,60 %","6,80 %",VICALVARO
01/12/19,2.342 €/m2,"2,90 %","4,60 %","9,80 %",VICALVARO
01/11/19,2.276 €/m2,"0,10 %","1,80 %","5,10 %",VICALVARO
01/10/19,2.273 €/m2,"1,50 %","1,40 %","6,60 %",VICALVARO
01/09/19,2.239 €/m2,"0,20 %","-1,00 %","6,80 %",VICALVARO
01/08/19,2.235 €/m2,"-0,30 %","-1,60 %","6,70 %",VICALVARO
01/07/19,2.242 €/m2,"-0,80 %","-0,50 %","7,70 %",VICALVARO
01/06/19,2.260 €/m2,"-0,50 %","-0,30 %","9,60 %",VICALVARO
01/05/19,2.272 €/m2,"0,90 %","0,90 %","12,40 %",VICALVARO
01/04/19,2.252 €/m2,"-0,60 %","1,20 %","15,30 %",VICALVARO
01/03/19,2.267 €/m2,"0,70 %","6,30 %","18,60 %",VICALVARO
01/02/19,2.252 €/m2,"1,20 %","4,00 %","18,00 %",VICALVARO
01/01/19,2.225 €/m2,"4,40 %","4,30 %","19,30 %",VICALVARO
01/12/18,2.132 €/m2,"-1,50 %","1,70 %","16,70 %",VICALVARO
01/11/18,2.165 €/m2,"1,50 %","3,40 %","18,90 %",VICALVARO
01/10/18,2.132 €/m2,"1,70 %","2,40 %","16,70 %",VICALVARO
01/09/18,2.097 €/m2,"0,10 %","1,70 %","19,70 %",VICALVARO
01/08/18,2.095 €/m2,"0,60 %","3,60 %","22,10 %",VICALVARO
01/07/18,2.082 €/m2,"1,00 %","6,60 %","23,80 %",VICALVARO
01/06/18,2.062 €/m2,"2,00 %","7,90 %","24,70 %",VICALVARO
01/05/18,2.021 €/m2,"3,50 %","5,90 %","21,40 %",VICALVARO
01/04/18,1.953 €/m2,"2,20 %","4,80 %","16,00 %",VICALVARO
01/03/18,1.911 €/m2,"0,10 %","4,60 %","14,70 %",VICALVARO
01/02/18,1.908 €/m2,"2,40 %","4,80 %","15,80 %",VICALVARO
01/01/18,1.864 €/m2,"2,10 %","2,00 %","12,90 %",VICALVARO
01/12/17,1.826 €/m2,"0,30 %","4,30 %","11,00 %",VICALVARO
01/11/17,1.821 €/m2,"-0,40 %","6,20 %","9,50 %",VICALVARO
01/10/17,1.828 €/m2,"4,40 %","8,60 %","9,90 %",VICALVARO
01/09/17,1.751 €/m2,"2,10 %","5,90 %","5,20 %",VICALVARO
01/08/17,1.715 €/m2,"1,90 %","3,00 %","3,10 %",VICALVARO
01/07/17,1.682 €/m2,"1,70 %","-0,10 %","1,50 %",VICALVARO
01/06/17,1.654 €/m2,"-0,70 %","-0,70 %","-0,50 %",VICALVARO
01/05/17,1.666 €/m2,"-1,10 %","1,10 %","0,30 %",VICALVARO
01/04/17,1.684 €/m2,"1,10 %","1,90 %","0,90 %",VICALVARO
01/03/17,1.665 €/m2,"1,10 %","1,20 %","-1,70 %",VICALVARO
01/02/17,1.648 €/m2,"-0,20 %","-0,90 %","-1,90 %",VICALVARO
01/01/17,1.652 €/m2,"0,40 %","-0,70 %","-1,60 %",VICALVARO
01/12/16,1.645 €/m2,"-1,00 %","-1,10 %","-0,50 %",VICALVARO
01/11/16,1.663 €/m2,"0,00 %","0,00 %","-1,10 %",VICALVARO
01/10/16,1.663 €/m2,"-0,10 %","0,30 %","-1,70 %",VICALVARO
01/09/16,1.664 €/m2,"0,10 %","0,10 %","-2,10 %",VICALVARO
01/08/16,1.663 €/m2,"0,30 %","0,20 %","-0,50 %",VICALVARO
01/07/16,1.658 €/m2,"-0,30 %","-0,60 %","0,40 %",VICALVARO
01/06/16,1.663 €/m2,"0,10 %","-1,80 %","1,50 %",VICALVARO
01/05/16,1.660 €/m2,"-0,50 %","-1,20 %","1,60 %",VICALVARO
01/04/16,1.668 €/m2,"-1,50 %","-0,60 %","-2,00 %",VICALVARO
01/03/16,1.694 €/m2,"0,90 %","2,50 %","2,60 %",VICALVARO
01/02/16,1.680 €/m2,"0,00 %","-0,10 %","1,90 %",VICALVARO
01/01/16,1.679 €/m2,"1,50 %","-0,70 %","3,30 %",VICALVARO
01/12/15,1.653 €/m2,"-1,60 %","-2,80 %","1,00 %",VICALVARO
01/11/15,1.681 €/m2,"-0,60 %","0,60 %","2,50 %",VICALVARO
01/10/15,1.691 €/m2,"-0,50 %","2,40 %","2,40 %",VICALVARO
01/09/15,1.700 €/m2,"1,80 %","3,80 %","2,70 %",VICALVARO
01/08/15,1.671 €/m2,"1,20 %","2,30 %","-2,60 %",VICALVARO
01/07/15,1.651 €/m2,"0,80 %","-3,00 %","-5,80 %",VICALVARO
01/06/15,1.638 €/m2,"0,30 %","-0,80 %","-8,20 %",VICALVARO
01/05/15,1.633 €/m2,"-4,00 %","-0,90 %","-4,90 %",VICALVARO
01/04/15,1.702 €/m2,"3,10 %","4,70 %","-3,60 %",VICALVARO
01/03/15,1.651 €/m2,"0,20 %","0,90 %","-7,20 %",VICALVARO
01/02/15,1.648 €/m2,"1,40 %","0,50 %","-9,70 %",VICALVARO
01/01/15,1.625 €/m2,"-0,70 %","-1,60 %","-11,40 %",VICALVARO
01/12/14,1.636 €/m2,"-0,20 %","-1,10 %","-11,00 %",VICALVARO
01/11/14,1.640 €/m2,"-0,70 %","-4,40 %","-10,50 %",VICALVARO
01/10/14,1.651 €/m2,"-0,20 %","-5,70 %","-10,20 %",VICALVARO
01/09/14,1.655 €/m2,"-3,50 %","-7,20 %","-10,20 %",VICALVARO
01/08/14,1.716 €/m2,"-2,10 %","-0,10 %","-8,50 %",VICALVARO
01/07/14,1.752 €/m2,"-1,80 %","-0,70 %","-9,40 %",VICALVARO
01/06/14,1.784 €/m2,"3,90 %","0,30 %","-7,50 %",VICALVARO
01/05/14,1.717 €/m2,"-2,70 %","-5,90 %","-12,50 %",VICALVARO
01/04/14,1.765 €/m2,"-0,80 %","-3,70 %","-9,40 %",VICALVARO
01/03/14,1.778 €/m2,"-2,60 %","-3,30 %","-8,30 %",VICALVARO
01/02/14,1.825 €/m2,"-0,40 %","-0,50 %","-4,70 %",VICALVARO
01/01/14,1.833 €/m2,"-0,30 %","-0,30 %","-5,40 %",VICALVARO
01/12/13,1.839 €/m2,"0,30 %","-0,30 %","-4,00 %",VICALVARO
01/11/13,1.834 €/m2,"-0,20 %","-2,30 %","-5,70 %",VICALVARO
01/10/13,1.838 €/m2,"-0,30 %","-5,00 %","-7,80 %",VICALVARO
01/09/13,1.844 €/m2,"-1,70 %","-4,40 %","-11,70 %",VICALVARO
01/08/13,1.876 €/m2,"-3,00 %","-4,40 %","-11,40 %",VICALVARO
01/07/13,1.935 €/m2,"0,30 %","-0,70 %","-10,50 %",VICALVARO
01/06/13,1.928 €/m2,"-1,70 %","-0,60 %","-12,20 %",VICALVARO
01/05/13,1.962 €/m2,"0,70 %","2,40 %","-14,10 %",VICALVARO
01/04/13,1.949 €/m2,"0,50 %","0,50 %","-15,80 %",VICALVARO
01/03/13,1.939 €/m2,"1,30 %","1,30 %","-17,50 %",VICALVARO
01/02/13,1.915 €/m2,"-1,20 %","-1,50 %","-18,30 %",VICALVARO
01/01/13,1.938 €/m2,"1,20 %","-2,70 %","-17,50 %",VICALVARO
01/12/12,1.915 €/m2,"-1,50 %","-8,30 %","-18,40 %",VICALVARO
01/11/12,1.944 €/m2,"-2,50 %","-8,20 %","-18,30 %",VICALVARO
01/10/12,1.993 €/m2,"-4,60 %","-7,80 %","-17,50 %",VICALVARO
01/09/12,2.088 €/m2,"-1,40 %","-4,90 %","-13,50 %",VICALVARO
01/08/12,2.117 €/m2,"-2,10 %","-7,40 %","-12,50 %",VICALVARO
01/07/12,2.162 €/m2,"-1,50 %","-6,50 %","-10,70 %",VICALVARO
01/06/12,2.195 €/m2,"-3,90 %","-6,60 %","-9,90 %",VICALVARO
01/05/12,2.285 €/m2,"-1,20 %","-2,50 %","-7,60 %",VICALVARO
01/04/12,2.313 €/m2,"-1,60 %","-1,50 %","-6,90 %",VICALVARO
01/03/12,2.351 €/m2,"0,30 %","0,20 %","-7,60 %",VICALVARO
01/06/23,2.640 €/m2,"-1,80 %","1,40 %","3,50 %",VILLA DE VALLECAS
01/05/23,2.688 €/m2,"1,50 %","5,40 %","7,00 %",VILLA DE VALLECAS
01/04/23,2.648 €/m2,"1,60 %","3,70 %","6,40 %",VILLA DE VALLECAS
01/03/23,2.605 €/m2,"2,20 %","3,40 %","6,00 %",VILLA DE VALLECAS
01/02/23,2.549 €/m2,"-0,20 %","1,70 %","5,90 %",VILLA DE VALLECAS
01/01/23,2.554 €/m2,"1,40 %","2,60 %","6,10 %",VILLA DE VALLECAS
01/12/22,2.519 €/m2,"0,50 %","2,60 %","5,00 %",VILLA DE VALLECAS
01/11/22,2.507 €/m2,"0,70 %","-1,40 %","4,00 %",VILLA DE VALLECAS
01/10/22,2.488 €/m2,"1,30 %","-1,00 %","3,60 %",VILLA DE VALLECAS
01/09/22,2.456 €/m2,"-3,40 %","-3,70 %","1,40 %",VILLA DE VALLECAS
01/08/22,2.542 €/m2,"1,10 %","1,20 %","5,00 %",VILLA DE VALLECAS
01/07/22,2.514 €/m2,"-1,40 %","1,00 %","3,70 %",VILLA DE VALLECAS
01/06/22,2.550 €/m2,"1,50 %","3,80 %","7,50 %",VILLA DE VALLECAS
01/05/22,2.512 €/m2,"1,00 %","4,40 %","7,20 %",VILLA DE VALLECAS
01/04/22,2.489 €/m2,"1,20 %","3,40 %","6,60 %",VILLA DE VALLECAS
01/03/22,2.458 €/m2,"2,10 %","2,50 %","4,40 %",VILLA DE VALLECAS
01/02/22,2.407 €/m2,"0,00 %","-0,10 %","1,70 %",VILLA DE VALLECAS
01/01/22,2.407 €/m2,"0,40 %","0,20 %","1,00 %",VILLA DE VALLECAS
01/12/21,2.398 €/m2,"-0,50 %","-1,00 %","0,50 %",VILLA DE VALLECAS
01/11/21,2.410 €/m2,"0,30 %","-0,50 %","0,90 %",VILLA DE VALLECAS
01/10/21,2.402 €/m2,"-0,80 %","-1,00 %","1,60 %",VILLA DE VALLECAS
01/09/21,2.422 €/m2,"0,00 %","2,10 %","2,00 %",VILLA DE VALLECAS
01/08/21,2.421 €/m2,"-0,20 %","3,30 %","-0,30 %",VILLA DE VALLECAS
01/07/21,2.425 €/m2,"2,20 %","3,90 %","-1,20 %",VILLA DE VALLECAS
01/06/21,2.373 €/m2,"1,20 %","0,80 %","-4,10 %",VILLA DE VALLECAS
01/05/21,2.344 €/m2,"0,40 %","-1,00 %","-4,00 %",VILLA DE VALLECAS
01/04/21,2.334 €/m2,"-0,90 %","-2,10 %","-2,50 %",VILLA DE VALLECAS
01/03/21,2.355 €/m2,"-0,50 %","-1,40 %","-1,30 %",VILLA DE VALLECAS
01/02/21,2.367 €/m2,"-0,70 %","-0,90 %","-1,20 %",VILLA DE VALLECAS
01/01/21,2.384 €/m2,"-0,20 %","0,90 %","-2,50 %",VILLA DE VALLECAS
01/12/20,2.388 €/m2,"0,00 %","0,50 %","-2,20 %",VILLA DE VALLECAS
01/11/20,2.388 €/m2,"1,10 %","-1,60 %","-2,30 %",VILLA DE VALLECAS
01/10/20,2.363 €/m2,"-0,50 %","-3,70 %","-3,10 %",VILLA DE VALLECAS
01/09/20,2.375 €/m2,"-2,20 %","-4,10 %","-2,60 %",VILLA DE VALLECAS
01/08/20,2.427 €/m2,"-1,10 %","-0,50 %","0,30 %",VILLA DE VALLECAS
01/07/20,2.455 €/m2,"-0,80 %","2,60 %","1,70 %",VILLA DE VALLECAS
01/06/20,2.475 €/m2,"1,40 %","3,70 %","1,60 %",VILLA DE VALLECAS
01/05/20,2.441 €/m2,"2,00 %","1,90 %","0,70 %",VILLA DE VALLECAS
01/04/20,2.393 €/m2,"0,30 %","-2,10 %","-0,90 %",VILLA DE VALLECAS
01/03/20,2.386 €/m2,"-0,40 %","-2,20 %","-0,80 %",VILLA DE VALLECAS
01/02/20,2.395 €/m2,"-2,00 %","-2,10 %","-0,40 %",VILLA DE VALLECAS
01/01/20,2.444 €/m2,"0,20 %","0,20 %","2,60 %",VILLA DE VALLECAS
01/12/19,2.440 €/m2,"-0,20 %","0,10 %","3,90 %",VILLA DE VALLECAS
01/11/19,2.445 €/m2,"0,20 %","1,10 %","4,30 %",VILLA DE VALLECAS
01/10/19,2.439 €/m2,"0,10 %","1,00 %","4,10 %",VILLA DE VALLECAS
01/09/19,2.437 €/m2,"0,70 %","0,10 %","2,90 %",VILLA DE VALLECAS
01/08/19,2.419 €/m2,"0,20 %","-0,20 %","3,30 %",VILLA DE VALLECAS
01/07/19,2.415 €/m2,"-0,90 %","0,00 %","2,90 %",VILLA DE VALLECAS
01/06/19,2.436 €/m2,"0,50 %","1,20 %","6,40 %",VILLA DE VALLECAS
01/05/19,2.425 €/m2,"0,40 %","0,90 %","6,20 %",VILLA DE VALLECAS
01/04/19,2.414 €/m2,"0,30 %","1,40 %","7,70 %",VILLA DE VALLECAS
01/03/19,2.407 €/m2,"0,10 %","2,50 %","9,20 %",VILLA DE VALLECAS
01/02/19,2.404 €/m2,"0,90 %","2,50 %","9,90 %",VILLA DE VALLECAS
01/01/19,2.382 €/m2,"1,40 %","1,70 %","12,70 %",VILLA DE VALLECAS
01/12/18,2.348 €/m2,"0,10 %","-0,90 %","12,20 %",VILLA DE VALLECAS
01/11/18,2.345 €/m2,"0,10 %","0,20 %","12,00 %",VILLA DE VALLECAS
01/10/18,2.342 €/m2,"-1,10 %","-0,10 %","11,30 %",VILLA DE VALLECAS
01/09/18,2.368 €/m2,"1,10 %","3,50 %","14,20 %",VILLA DE VALLECAS
01/08/18,2.342 €/m2,"-0,20 %","2,50 %","14,60 %",VILLA DE VALLECAS
01/07/18,2.345 €/m2,"2,50 %","4,70 %","15,70 %",VILLA DE VALLECAS
01/06/18,2.288 €/m2,"0,20 %","3,80 %","13,90 %",VILLA DE VALLECAS
01/05/18,2.284 €/m2,"1,90 %","4,40 %","15,60 %",VILLA DE VALLECAS
01/04/18,2.241 €/m2,"1,70 %","6,00 %","15,40 %",VILLA DE VALLECAS
01/03/18,2.204 €/m2,"0,80 %","5,30 %","12,60 %",VILLA DE VALLECAS
01/02/18,2.187 €/m2,"3,50 %","4,50 %","10,60 %",VILLA DE VALLECAS
01/01/18,2.114 €/m2,"1,00 %","0,50 %","7,10 %",VILLA DE VALLECAS
01/12/17,2.093 €/m2,"0,00 %","1,00 %","5,90 %",VILLA DE VALLECAS
01/11/17,2.093 €/m2,"-0,50 %","2,40 %","7,90 %",VILLA DE VALLECAS
01/10/17,2.104 €/m2,"1,50 %","3,80 %","9,10 %",VILLA DE VALLECAS
01/09/17,2.073 €/m2,"1,40 %","3,20 %","7,60 %",VILLA DE VALLECAS
01/08/17,2.044 €/m2,"0,80 %","3,40 %","7,90 %",VILLA DE VALLECAS
01/07/17,2.027 €/m2,"0,90 %","4,40 %","5,80 %",VILLA DE VALLECAS
01/06/17,2.009 €/m2,"1,70 %","2,60 %","4,60 %",VILLA DE VALLECAS
01/05/17,1.976 €/m2,"1,70 %","-0,10 %","4,10 %",VILLA DE VALLECAS
01/04/17,1.942 €/m2,"-0,80 %","-1,60 %","3,00 %",VILLA DE VALLECAS
01/03/17,1.958 €/m2,"-1,00 %","-0,90 %","4,60 %",VILLA DE VALLECAS
01/02/17,1.978 €/m2,"0,20 %","1,90 %","7,90 %",VILLA DE VALLECAS
01/01/17,1.974 €/m2,"-0,10 %","2,40 %","6,90 %",VILLA DE VALLECAS
01/12/16,1.976 €/m2,"1,80 %","2,50 %","4,60 %",VILLA DE VALLECAS
01/11/16,1.940 €/m2,"0,60 %","2,50 %","3,60 %",VILLA DE VALLECAS
01/10/16,1.928 €/m2,"0,10 %","0,60 %","2,40 %",VILLA DE VALLECAS
01/09/16,1.927 €/m2,"1,80 %","0,30 %","2,50 %",VILLA DE VALLECAS
01/08/16,1.893 €/m2,"-1,20 %","-0,20 %","2,00 %",VILLA DE VALLECAS
01/07/16,1.917 €/m2,"-0,20 %","1,70 %","-0,90 %",VILLA DE VALLECAS
01/06/16,1.921 €/m2,"1,20 %","2,70 %","-1,90 %",VILLA DE VALLECAS
01/05/16,1.897 €/m2,"0,70 %","3,50 %","-4,10 %",VILLA DE VALLECAS
01/04/16,1.885 €/m2,"0,70 %","2,00 %","-4,70 %",VILLA DE VALLECAS
01/03/16,1.871 €/m2,"2,10 %","-0,90 %","-4,20 %",VILLA DE VALLECAS
01/02/16,1.833 €/m2,"-0,80 %","-2,10 %","-5,40 %",VILLA DE VALLECAS
01/01/16,1.848 €/m2,"-2,20 %","-1,90 %","-5,30 %",VILLA DE VALLECAS
01/12/15,1.889 €/m2,"0,80 %","0,50 %","-3,50 %",VILLA DE VALLECAS
01/11/15,1.873 €/m2,"-0,50 %","1,00 %","-4,40 %",VILLA DE VALLECAS
01/10/15,1.883 €/m2,"0,20 %","-2,70 %","-4,10 %",VILLA DE VALLECAS
01/09/15,1.879 €/m2,"1,30 %","-4,00 %","-7,80 %",VILLA DE VALLECAS
01/08/15,1.855 €/m2,"-4,10 %","-6,20 %","-7,90 %",VILLA DE VALLECAS
01/07/15,1.935 €/m2,"-1,10 %","-2,20 %","-2,30 %",VILLA DE VALLECAS
01/06/15,1.958 €/m2,"-1,00 %","0,30 %","0,10 %",VILLA DE VALLECAS
01/05/15,1.977 €/m2,"0,00 %","2,10 %","0,30 %",VILLA DE VALLECAS
01/04/15,1.978 €/m2,"1,30 %","1,40 %","-0,60 %",VILLA DE VALLECAS
01/03/15,1.952 €/m2,"0,80 %","-0,30 %","-3,70 %",VILLA DE VALLECAS
01/02/15,1.937 €/m2,"-0,70 %","-1,10 %","-3,70 %",VILLA DE VALLECAS
01/01/15,1.950 €/m2,"-0,40 %","-0,60 %","-3,60 %",VILLA DE VALLECAS
01/12/14,1.958 €/m2,"0,00 %","-4,00 %","-1,50 %",VILLA DE VALLECAS
01/11/14,1.958 €/m2,"-0,20 %","-2,80 %","-3,20 %",VILLA DE VALLECAS
01/10/14,1.963 €/m2,"-3,70 %","-0,90 %","-6,20 %",VILLA DE VALLECAS
01/09/14,2.039 €/m2,"1,20 %","4,30 %","-2,80 %",VILLA DE VALLECAS
01/08/14,2.015 €/m2,"1,70 %","2,30 %","-5,50 %",VILLA DE VALLECAS
01/07/14,1.981 €/m2,"1,30 %","-0,50 %","-7,30 %",VILLA DE VALLECAS
01/06/14,1.955 €/m2,"-0,80 %","-3,50 %","-7,00 %",VILLA DE VALLECAS
01/05/14,1.971 €/m2,"-1,00 %","-2,00 %","-5,70 %",VILLA DE VALLECAS
01/04/14,1.991 €/m2,"-1,80 %","-1,60 %","-5,30 %",VILLA DE VALLECAS
01/03/14,2.027 €/m2,"0,80 %","2,00 %","-4,50 %",VILLA DE VALLECAS
01/02/14,2.011 €/m2,"-0,60 %","-0,60 %","-5,60 %",VILLA DE VALLECAS
01/01/14,2.023 €/m2,"1,80 %","-3,30 %","-5,20 %",VILLA DE VALLECAS
01/12/13,1.988 €/m2,"-1,80 %","-5,20 %","-7,30 %",VILLA DE VALLECAS
01/11/13,2.023 €/m2,"-3,30 %","-5,10 %","-6,20 %",VILLA DE VALLECAS
01/10/13,2.092 €/m2,"-0,30 %","-2,10 %","-5,50 %",VILLA DE VALLECAS
01/09/13,2.098 €/m2,"-1,60 %","-0,20 %","-7,60 %",VILLA DE VALLECAS
01/08/13,2.133 €/m2,"-0,20 %","2,00 %","-8,30 %",VILLA DE VALLECAS
01/07/13,2.137 €/m2,"1,60 %","1,70 %","-9,60 %",VILLA DE VALLECAS
01/06/13,2.103 €/m2,"0,60 %","-0,90 %","-11,70 %",VILLA DE VALLECAS
01/05/13,2.090 €/m2,"-0,60 %","-1,90 %","-12,20 %",VILLA DE VALLECAS
01/04/13,2.102 €/m2,"-0,90 %","-1,50 %","-12,60 %",VILLA DE VALLECAS
01/03/13,2.122 €/m2,"-0,30 %","-1,10 %","-13,20 %",VILLA DE VALLECAS
01/02/13,2.129 €/m2,"-0,30 %","-1,20 %","-12,50 %",VILLA DE VALLECAS
01/01/13,2.135 €/m2,"-0,50 %","-3,60 %","-13,40 %",VILLA DE VALLECAS
01/12/12,2.145 €/m2,"-0,50 %","-5,50 %","-12,90 %",VILLA DE VALLECAS
01/11/12,2.156 €/m2,"-2,60 %","-7,30 %","-12,60 %",VILLA DE VALLECAS
01/10/12,2.215 €/m2,"-2,40 %","-6,30 %","-10,70 %",VILLA DE VALLECAS
01/09/12,2.270 €/m2,"-2,40 %","-4,70 %","-8,60 %",VILLA DE VALLECAS
01/08/12,2.326 €/m2,"-1,60 %","-2,30 %","-4,40 %",VILLA DE VALLECAS
01/07/12,2.364 €/m2,"-0,70 %","-1,70 %","-3,20 %",VILLA DE VALLECAS
01/06/12,2.381 €/m2,"0,00 %","-2,60 %","-3,70 %",VILLA DE VALLECAS
01/05/12,2.381 €/m2,"-1,00 %","-2,20 %","-8,30 %",VILLA DE VALLECAS
01/04/12,2.405 €/m2,"-1,60 %","-2,40 %","-7,20 %",VILLA DE VALLECAS
01/03/12,2.444 €/m2,"0,40 %","-0,80 %","-5,20 %",VILLA DE VALLECAS
01/06/23,1.926 €/m2,"0,70 %","3,40 %","7,10 %",VILLAVERDE
01/05/23,1.912 €/m2,"1,40 %","2,30 %","8,30 %",VILLAVERDE
01/04/23,1.885 €/m2,"1,20 %","1,60 %","8,20 %",VILLAVERDE
01/03/23,1.862 €/m2,"-0,30 %","0,80 %","7,80 %",VILLAVERDE
01/02/23,1.869 €/m2,"0,70 %","1,40 %","9,10 %",VILLAVERDE
01/01/23,1.856 €/m2,"0,50 %","1,30 %","9,30 %",VILLAVERDE
01/12/22,1.847 €/m2,"0,20 %","1,00 %","8,70 %",VILLAVERDE
01/11/22,1.843 €/m2,"0,60 %","-0,20 %","8,10 %",VILLAVERDE
01/10/22,1.832 €/m2,"0,30 %","0,00 %","7,70 %",VILLAVERDE
01/09/22,1.828 €/m2,"-1,00 %","1,70 %","7,20 %",VILLAVERDE
01/08/22,1.847 €/m2,"0,80 %","4,60 %","7,80 %",VILLAVERDE
01/07/22,1.832 €/m2,"1,90 %","5,10 %","6,10 %",VILLAVERDE
01/06/22,1.798 €/m2,"1,80 %","4,00 %","4,00 %",VILLAVERDE
01/05/22,1.766 €/m2,"1,30 %","3,10 %","2,30 %",VILLAVERDE
01/04/22,1.742 €/m2,"0,80 %","2,60 %","2,20 %",VILLAVERDE
01/03/22,1.728 €/m2,"0,90 %","1,70 %","-0,80 %",VILLAVERDE
01/02/22,1.713 €/m2,"0,90 %","0,50 %","-1,40 %",VILLAVERDE
01/01/22,1.698 €/m2,"-0,10 %","-0,20 %","-0,50 %",VILLAVERDE
01/12/21,1.699 €/m2,"-0,30 %","-0,30 %","-1,10 %",VILLAVERDE
01/11/21,1.705 €/m2,"0,20 %","-0,50 %","-2,30 %",VILLAVERDE
01/10/21,1.701 €/m2,"-0,20 %","-1,50 %","-2,80 %",VILLAVERDE
01/09/21,1.705 €/m2,"-0,50 %","-1,30 %","-2,50 %",VILLAVERDE
01/08/21,1.714 €/m2,"-0,80 %","-0,70 %","-1,70 %",VILLAVERDE
01/07/21,1.727 €/m2,"0,00 %","1,30 %","-1,30 %",VILLAVERDE
01/06/21,1.728 €/m2,"0,10 %","-0,80 %","-1,60 %",VILLAVERDE
01/05/21,1.726 €/m2,"1,30 %","-0,70 %","-2,30 %",VILLAVERDE
01/04/21,1.705 €/m2,"-2,20 %","-0,10 %","-2,60 %",VILLAVERDE
01/03/21,1.742 €/m2,"0,20 %","1,40 %","-0,90 %",VILLAVERDE
01/02/21,1.738 €/m2,"1,80 %","-0,40 %","-1,60 %",VILLAVERDE
01/01/21,1.707 €/m2,"-0,60 %","-2,40 %","-3,90 %",VILLAVERDE
01/12/20,1.718 €/m2,"-1,50 %","-1,80 %","-2,70 %",VILLAVERDE
01/11/20,1.745 €/m2,"-0,30 %","0,10 %","0,50 %",VILLAVERDE
01/10/20,1.750 €/m2,"0,10 %","0,00 %","0,00 %",VILLAVERDE
01/09/20,1.749 €/m2,"0,30 %","-0,40 %","0,00 %",VILLAVERDE
01/08/20,1.744 €/m2,"-0,40 %","-1,30 %","0,50 %",VILLAVERDE
01/07/20,1.751 €/m2,"-0,30 %","0,00 %","0,40 %",VILLAVERDE
01/06/20,1.756 €/m2,"-0,60 %","-0,10 %","1,00 %",VILLAVERDE
01/05/20,1.767 €/m2,"0,90 %","0,10 %","0,40 %",VILLAVERDE
01/04/20,1.751 €/m2,"-0,40 %","-1,50 %","0,10 %",VILLAVERDE
01/03/20,1.758 €/m2,"-0,40 %","-0,40 %","2,00 %",VILLAVERDE
01/02/20,1.766 €/m2,"-0,60 %","1,70 %","3,20 %",VILLAVERDE
01/01/20,1.777 €/m2,"0,70 %","1,50 %","4,30 %",VILLAVERDE
01/12/19,1.765 €/m2,"1,70 %","1,00 %","6,20 %",VILLAVERDE
01/11/19,1.736 €/m2,"-0,80 %","0,10 %","4,60 %",VILLAVERDE
01/10/19,1.750 €/m2,"0,10 %","0,40 %","5,70 %",VILLAVERDE
01/09/19,1.748 €/m2,"0,70 %","0,50 %","3,80 %",VILLAVERDE
01/08/19,1.735 €/m2,"-0,50 %","-1,40 %","3,80 %",VILLAVERDE
01/07/19,1.744 €/m2,"0,30 %","-0,30 %","4,80 %",VILLAVERDE
01/06/19,1.739 €/m2,"-1,20 %","0,80 %","5,90 %",VILLAVERDE
01/05/19,1.760 €/m2,"0,60 %","2,90 %","8,50 %",VILLAVERDE
01/04/19,1.749 €/m2,"1,40 %","2,70 %","7,50 %",VILLAVERDE
01/03/19,1.724 €/m2,"0,70 %","3,70 %","15,00 %",VILLAVERDE
01/02/19,1.711 €/m2,"0,50 %","3,10 %","14,80 %",VILLAVERDE
01/01/19,1.703 €/m2,"2,50 %","2,90 %","17,30 %",VILLAVERDE
01/12/18,1.662 €/m2,"0,10 %","-1,40 %","17,20 %",VILLAVERDE
01/11/18,1.660 €/m2,"0,30 %","-0,70 %","14,40 %",VILLAVERDE
01/10/18,1.656 €/m2,"-1,70 %","-0,50 %","12,80 %",VILLAVERDE
01/09/18,1.685 €/m2,"0,80 %","2,60 %","15,30 %",VILLAVERDE
01/08/18,1.672 €/m2,"0,50 %","3,10 %","13,10 %",VILLAVERDE
